t [s],Step_Time(s),I [A],V [V]
9154.618043,243.518061,3.299328804,2.692839146
9155.622203,244.522222,3.299328804,2.689145803
9156.623103,245.5231174,3.299328804,2.686068296
9157.623183,246.5232052,3.299148321,2.682990551
9158.626183,247.5262052,3.299148321,2.680528402
9159.626343,248.5263653,3.299328804,2.678066254
9160.626353,249.5263719,2.062136889,2.890427828
9161.628423,250.5284422,2.062136889,2.890427828
9162.630443,251.5304659,2.062317371,2.889812469
9163.631513,252.5315334,2.062136889,2.889196873
9164.633523,253.5335448,2.062136889,2.888581276
9165.634583,254.5346065,2.061956406,2.887965679
9166.634673,255.534692,2.062136889,2.886734724
9167.637763,256.5377797,2.062136889,2.886119127
9168.640733,257.5407547,2.062136889,2.885503531
9169.643783,258.5438055,2.061956406,2.884888172
9170.645793,259.5458077,2.062136889,2.883964777
9171.647933,260.5479508,2.062136889,2.88334918
9172.648903,261.5489197,2.062136889,2.882425785
9173.649073,262.5490914,2.062497854,2.882118225
9174.650063,263.5500827,2.062136889,2.88119483
9175.652113,264.5521287,2.062136889,2.880887032
9176.654273,265.554291,2.062136889,2.879963636
9177.657193,266.5572152,2.061956406,2.879963636
9178.658413,267.558434,2.062136889,2.879348278
9179.658503,268.5585237,2.062317371,2.878424883
9180.668333,269.5683529,2.062136889,2.877809286
9181.669343,270.5693665,2.062136889,2.877809286
9182.671433,271.571456,2.061956406,2.877193689
9183.673493,272.573509,2.062136889,2.876578331
9184.673733,273.5737569,-0.824944854,3.37793684
9185.676623,274.5766449,-0.824764431,3.382861137
9186.677663,275.5776804,-0.824944854,3.385938883
9187.679693,276.5797115,-0.824764431,3.38901639
9188.681793,277.5818091,-0.824764431,3.391786337
9189.682803,278.5828185,-0.824944854,3.393633127
9190.684953,279.584977,-0.824764431,3.395787477
9191.686883,280.586906,-0.824764431,3.397634029
9192.690113,281.5901296,0.825125515,3.11356163
9193.690993,282.5910139,0.825125515,3.111715078
9194.693073,283.5930877,0.825125515,3.11140728
9195.694113,284.5941317,0.824945033,3.11140728
9196.695183,285.5951976,0.825305939,3.110791683
9197.697293,286.5973091,0.825125515,3.111099482
9198.697603,287.5976221,0.825125515,3.110791683
9199.701393,288.6014074,0.825305939,3.110791683
9200.702293,289.6023163,0.825305939,3.110791683
9201.704413,290.6044305,0.824945033,3.111099482
9202.704493,291.6045102,0.825125515,3.110791683
9203.707493,292.6075075,0.825125515,3.110791683
9204.708433,293.6084549,0.825125515,3.110791683
9205.708523,294.6085446,0.825125515,3.110791683
9206.710773,295.6107916,0.825305939,3.110791683
9207.712693,296.6127114,0.825125515,3.111099482
9208.712793,297.6128122,0.825125515,3.111099482
9209.715963,298.6159828,0.825125515,3.111099482
9210.725803,299.6258192,0.825125515,3.111099482
9211.727893,300.6279111,0.825125515,3.111099482
9212.727893,301.6279157,0.825125515,3.11140728
9213.728053,302.6280759,0.825125515,3.11140728
9214.729043,303.6290575,0.825125515,3.111099482
9215.730083,304.6300996,0.825125515,3.111099482
9216.731173,305.6311898,0.825305939,3.11140728
9217.734183,306.6342029,0.825125515,3.11140728
9218.738233,307.638255,0.825125515,3.11140728
9219.739353,308.6393717,0.824945033,3.11140728
9220.740483,309.6405039,0.825305939,3.111099482
9221.741413,310.6414301,0.824945033,3.11140728
9222.742433,311.6424564,0.825125515,3.11140728
9223.743543,312.6435597,0.824945033,3.11140728
9224.746643,313.6466652,-1.649980068,3.541363001
9225.756613,314.6566303,-1.649980068,3.5459795
9226.756723,315.6567434,-1.649799585,3.549057245
9227.760053,316.6600683,-1.650160551,3.552134991
9228.761783,317.661801,-1.649799585,3.554597139
9229.764843,318.6648572,-1.649980068,3.557059288
9230.767843,319.6678649,-1.649980068,3.559521437
9231.770883,320.6709026,-1.649799585,3.561367989
9232.771023,321.6710466,0.000270769,3.277603388
9233.771953,322.6719747,0.000451223,3.276680231
9234.773103,323.6731196,0.000451223,3.276372433
9235.783203,324.6832179,0.000451223,3.276372433
9236.784143,325.6841656,0.000270769,3.276372433
9237.785193,326.685207,0.000270769,3.276372433
9238.788203,327.6882262,0.000451223,3.276064634
9239.792323,328.6923457,0.000451223,3.276372433
9240.794413,329.6944306,0.000270769,3.276680231
9241.796393,330.6964124,0.000451223,3.276680231
9242.797463,331.697486,0.000451223,3.276988029
9243.797563,332.6975853,0.000451223,3.277295828
9244.798593,333.6986086,0.000451223,3.277295828
9245.799663,334.6996826,0.000631677,3.277295828
9246.801743,335.7017664,0.000270769,3.277603388
9247.802793,336.7028092,0.000451223,3.277911186
9248.803723,337.7037405,0.000270769,3.277911186
9249.803993,338.7040103,0.000451223,3.277911186
9250.804843,339.7048653,0.000451223,3.278218985
9251.804883,340.7049057,0.000270769,3.278526783
9252.806943,341.7069649,0.000270769,3.278834581
9253.808993,342.7090071,0.000270769,3.278834581
9254.809013,343.7090344,0.000270769,3.278834581
9255.811043,344.7110593,0.000270769,3.27914238
9256.811143,345.7111579,0.000451223,3.278834581
9257.812193,346.71221,0.000451223,3.27914238
9258.816013,347.7160318,0.000270769,3.279450178
9259.816313,348.7163336,0.000451223,3.279757977
9260.816353,349.7163756,0.000270769,3.279757977
9261.826403,350.7264238,0.000451223,3.279757977
9262.827433,351.7274559,0.000270769,3.280065775
9263.827483,352.7275067,0.000631677,3.280065775
9264.829573,353.7295951,0.000451223,3.280373335
9265.831563,354.7315823,0.000451223,3.280373335
9266.833603,355.7336214,0.000451223,3.280681133
9267.834703,356.7347236,0.000451223,3.280681133
9268.835743,357.7357587,0.000451223,3.280681133
9269.835873,358.7358938,0.000270769,3.280988932
9270.836903,359.7369197,0.000451223,3.28129673
9271.846933,360.7469549,0.000451223,3.28129673
9272.109183,361.0091978,0.000270769,3.28129673
9272.111913,1.15E-06,0,3.28129673
9273.115173,1.00310239,0.000451223,3.28129673
9274.117233,2.005169238,0.000451223,3.28129673
9275.119353,3.007285361,0.000451223,3.281604528
9276.129413,4.017343971,0.000451223,3.281912327
9277.131323,5.019256835,0.000451223,3.281604528
9278.136593,6.024527318,0.000451223,3.281912327
9279.138423,7.026355106,0.000270769,3.282527924
9280.140563,8.028495097,0.000451223,3.281912327
9281.142523,9.030458776,0.000451223,3.282527924
9282.143593,10.03152242,0.000451223,3.282220125
9283.144633,11.03256143,0.000451223,3.282527924
9284.145813,12.03374325,0.000270769,3.282835484
9285.155753,13.04368868,0.000270769,3.283143282
9286.165863,14.05379079,0.000451223,3.282835484
9287.167993,15.05592424,0.000451223,3.282835484
9288.168073,16.0560047,0.000451223,3.282835484
9289.170033,17.05796799,0.412788361,3.212663889
9290.170993,18.05892693,0.412607908,3.211432695
9291.172013,19.05994745,0.412788361,3.210509539
9292.173053,20.06098376,0.412788361,3.209893942
9293.175243,21.06317303,0.412607908,3.209893942
9294.176183,22.06411888,0.412788361,3.209586143
9295.177213,23.06514633,0.412607908,3.209278345
9296.177283,24.06521101,0.412788361,3.208662748
9297.178283,25.06621806,0.412788361,3.208662748
9298.179493,26.06742722,0.412607908,3.208355188
9299.189433,27.07736726,0.412607908,3.207739592
9300.191483,28.07941448,0.412607908,3.207739592
9301.191663,29.07959772,0.412607908,3.207431793
9302.193583,30.08151097,0.412788361,3.207123995
9303.193623,31.08155793,0.412788361,3.206816196
9304.196733,32.08466417,0.412788361,3.206508398
9305.199733,33.08766647,0.412607908,3.206508398
9306.202883,34.09081506,0.412788361,3.2062006
9307.212993,35.10092641,0.412607908,3.2062006
9308.214993,36.10292319,0.412607908,3.205892801
9309.215983,37.103916,0.412607908,3.205585241
9310.225973,38.11390763,0.412607908,3.205585241
9311.229023,39.11695497,0.412788361,3.205277443
9312.230153,40.11808483,0.412607908,3.205277443
9313.231083,41.11901527,0.412788361,3.204969645
9314.232253,42.12018209,0.412607908,3.204969645
9315.233453,43.12138701,0.412607908,3.204661846
9316.237273,44.12520619,0.412607908,3.204661846
9317.239603,45.12753712,0.825305939,3.133566856
9318.240513,46.12844948,0.824945033,3.132335663
9319.244503,47.13243997,0.825305939,3.131104708
9320.246523,48.13445138,0.824945033,3.130796909
9321.247573,49.13550425,0.824945033,3.130181313
9322.247593,50.13552119,0.825125515,3.129565716
9323.257673,51.14560328,0.825125515,3.128950357
9324.259653,52.14758082,0.825125515,3.128334761
9325.259733,53.14766512,0.825125515,3.128026962
9326.260763,54.1486972,0.825125515,3.127411366
9327.263833,55.15176071,0.825125515,3.127103567
9328.265883,56.15381293,0.825125515,3.12648797
9329.265943,57.15387837,-0.412246823,3.338541985
9330.267973,58.15590826,-0.412427276,3.342235327
9331.269123,59.15705583,-0.412246823,3.34346652
9332.271043,60.15897216,-0.412246823,3.344697475
9333.271143,61.15907802,-0.412427276,3.345928669
9334.273153,62.16108597,-0.412246823,3.346851826
9335.277263,63.16519849,-0.412427276,3.347775221
9336.278293,64.16622172,-0.412427276,3.348698616
9337.279543,65.16747707,0.000451223,3.278834581
9338.280383,66.1683159,0.000270769,3.278218985
9339.282473,67.17040661,0.000451223,3.278526783
9340.283513,68.17144754,0.000451223,3.278218985
9341.284553,69.17248501,0.000270769,3.278526783
9342.284613,70.17254506,0.000270769,3.278834581
9343.286723,71.17465811,0.000451223,3.27914238
9344.287783,72.17571675,0.000270769,3.27914238
9345.297723,73.18565948,0.000451223,3.279450178
9346.298733,74.18666577,0.000270769,3.279757977
9347.301843,75.18977355,0.000451223,3.280065775
9348.301913,76.18984707,0.000451223,3.280065775
9349.303093,77.19102351,0.000270769,3.280373335
9350.304063,78.19199707,0.000270769,3.280373335
9351.306063,79.19399271,0.000451223,3.280681133
9352.306183,80.19411705,0.000270769,3.280988932
9353.307123,81.1950575,0.412788361,3.209893942
9354.310463,82.19839818,0.412607908,3.208970547
9355.311193,83.19912345,0.412607908,3.208662748
9356.311273,84.1992066,0.412788361,3.20804739
9357.313583,85.20151905,0.412788361,3.207739592
9358.314533,86.20246297,0.412607908,3.207739592
9359.318453,87.20638263,0.412788361,3.207123995
9360.319503,88.20744011,0.412607908,3.206816196
9361.320563,89.20849105,0.412788361,3.206816196
9362.322573,90.21050516,0.412427455,3.206508398
9363.324893,91.21282531,0.412788361,3.2062006
9364.327673,92.21560318,0.412788361,3.205892801
9365.327833,93.21577103,0.412607908,3.205892801
9366.330733,94.21866592,0.412607908,3.205585241
9367.331833,95.21976421,0.412607908,3.205585241
9368.332073,96.22000366,0.412788361,3.205277443
9369.334043,97.22197773,0.412607908,3.204969645
9370.343943,98.23187658,0.412788361,3.204969645
9371.346043,99.23397885,0.412788361,3.204969645
9372.347113,100.2350463,0.412607908,3.204661846
9373.348133,101.2360649,0.412607908,3.204661846
9374.350403,102.2383362,0.412788361,3.204354048
9375.351423,103.2393529,0.412788361,3.204046249
9376.352273,104.2402094,0.412788361,3.203738451
9377.354473,105.2424045,0.825305939,3.132643461
9378.355383,106.2433184,0.825305939,3.131412506
9379.356433,107.2443624,0.825305939,3.130489111
9380.360493,108.2484233,0.825125515,3.130181313
9381.360563,109.2484961,0.825305939,3.129257917
9382.361543,110.2494739,0.825125515,3.128642559
9383.362703,111.2506376,0.825125515,3.128334761
9384.365703,112.2536326,0.825305939,3.127719164
9385.367853,113.2557849,0.825125515,3.127103567
9386.372733,114.2606689,0.824945033,3.127103567
9387.373883,115.2618199,0.825305939,3.12648797
9388.376833,116.2647691,0.825125515,3.12618041
9389.379933,117.2678661,-0.412246823,3.338849783
9390.379983,118.2679138,-0.412246823,3.34161973
9391.382983,119.270915,-0.412246823,3.34346652
9392.384213,120.2721418,-0.412246823,3.344389677
9393.385133,121.2730611,-0.412427276,3.345620871
9394.385143,122.273075,-0.41206637,3.346544027
9395.388243,123.2761758,-0.412246823,3.347775221
9396.388303,124.2762359,-0.412246823,3.348083019
9397.390363,125.2782939,0.412607908,3.207123995
9398.392443,126.2803723,0.412607908,3.205892801
9399.402443,127.2903758,0.412607908,3.205277443
9400.403323,128.2912554,0.412607908,3.204969645
9401.405483,129.2934189,0.412788361,3.204661846
9402.406583,130.2945161,0.412607908,3.204046249
9403.407663,131.2955974,0.412607908,3.204354048
9404.408703,132.2966391,0.412788361,3.204046249
9405.409763,133.2976954,0.412607908,3.203738451
9406.410793,134.2987287,0.412788361,3.203430653
9407.412793,135.3007228,0.412607908,3.203738451
9408.412983,136.3009118,0.412607908,3.203430653
9409.415893,137.3038225,0.412607908,3.203123093
9410.415973,138.3039079,0.412607908,3.203430653
9411.416003,139.3039314,0.412788361,3.202815294
9412.417083,140.3050147,0.412427455,3.202815294
9413.418133,141.3060683,0.412607908,3.202815294
9414.420583,142.3085186,0.412607908,3.202507496
9415.423253,143.3111825,0.412607908,3.202199697
9416.427303,144.3152319,0.412607908,3.202507496
9417.429573,145.3175078,0.412788361,3.202199697
9418.430353,146.3182812,0.412788361,3.202199697
9419.430433,147.3183612,0.412788361,3.201891899
9420.430573,148.3185025,0.412607908,3.201891899
9421.431523,149.3194603,0.412788361,3.201891899
9422.432643,150.3205728,0.412607908,3.201891899
9423.434663,151.3225977,0.412788361,3.201584101
9424.436833,152.3247662,0.412607908,3.201584101
9425.446803,153.334732,0.412607908,3.201891899
9426.446823,154.3347509,0.412788361,3.201584101
9427.448023,155.3359527,0.412607908,3.201584101
9428.449183,156.3371134,0.412607908,3.201276302
9429.450983,157.3389138,0.412607908,3.201276302
9430.456063,158.3439949,0.412607908,3.200660706
9431.458063,159.3459905,0.412607908,3.201276302
9432.460123,160.3480582,0.412788361,3.200968504
9433.461133,161.3490606,0.412788361,3.200968504
9434.461163,162.3490914,0.412607908,3.200968504
9435.463333,163.3512687,0.412788361,3.200660706
9436.465283,164.3532143,0.412607908,3.200968504
9437.467443,165.3553736,0.412788361,3.200660706
9438.469383,166.3573145,0.412607908,3.200968504
9439.472453,167.3603838,0.412607908,3.200660706
9440.472483,168.3604108,0.412788361,3.200353146
9441.473503,169.3614317,0.825125515,3.129257917
9442.475573,170.3635062,0.825125515,3.128334761
9443.479663,171.3675991,0.825125515,3.127411366
9444.481693,172.3696275,0.825125515,3.126795769
9445.481913,173.3698407,0.824945033,3.12648797
9446.482783,174.3707192,0.825125515,3.125872612
9447.483893,175.3718298,0.825305939,3.125257015
9448.483933,176.3718675,0.825305939,3.124949217
9449.489923,177.3778602,0.825125515,3.124641418
9450.489933,178.3778691,0.825125515,3.12433362
9451.491043,179.3789797,0.825125515,3.123718023
9452.493083,180.3810165,0.825125515,3.123102665
9453.495093,181.3830291,-0.412246823,3.337003231
9454.498153,182.386081,-0.41206637,3.33946538
9455.501233,183.3891634,-0.41206637,3.341004372
9456.502253,184.3901839,-0.412427276,3.342543125
9457.502303,185.3902313,-0.412246823,3.34346652
9458.505383,186.3933121,-0.41206637,3.344389677
9459.507553,187.3954875,-0.412427276,3.345620871
9460.509523,188.3974539,-0.412246823,3.346236467
9461.511673,189.3996012,0.000270769,3.276064634
9462.512743,190.400681,0.000270769,3.276064634
9463.516633,191.4045614,0.000270769,3.276064634
9464.518723,192.4066563,0.000451223,3.276372433
9465.522783,193.4107161,0.000270769,3.276680231
9466.525813,194.4137496,0.000451223,3.276680231
9467.527833,195.4157633,0.000451223,3.276988029
9468.529053,196.4169829,0.000270769,3.277295828
9469.531893,197.41983,0.000270769,3.277603388
9470.531993,198.4199286,0.000451223,3.277603388
9471.541803,199.4297339,0.000451223,3.277911186
9472.544093,200.4320279,0.000270769,3.278218985
9473.547133,201.4350637,0.000270769,3.278218985
9474.548183,202.4361196,0.000631677,3.278526783
9475.549233,203.4371632,0.000270769,3.278834581
9476.550343,204.4382742,0.000270769,3.278834581
9477.560463,205.4483971,0.412788361,3.207739592
9478.561383,206.4493149,0.412607908,3.207123995
9479.563453,207.4513886,0.412788361,3.206508398
9480.565483,208.4534135,0.412788361,3.2062006
9481.565533,209.453467,0.412788361,3.205892801
9482.568723,210.4566537,0.412607908,3.205277443
9483.569593,211.4575253,0.412788361,3.204969645
9484.570683,212.4586205,0.412607908,3.205277443
9485.570823,213.4587537,0.412788361,3.204661846
9486.572893,214.4608298,0.412427455,3.204969645
9487.574833,215.4627657,0.412607908,3.204969645
9488.575653,216.4635888,0.412788361,3.204354048
9489.577933,217.4658612,0.412788361,3.204046249
9490.579023,218.4669583,0.412607908,3.204046249
9491.582033,219.4699664,0.412607908,3.203738451
9492.582073,220.4700095,0.412607908,3.203738451
9493.582143,221.4700727,0.412607908,3.203430653
9494.586203,222.4741328,0.412607908,3.203430653
9495.587283,223.4752115,0.412607908,3.202815294
9496.591413,224.4793479,0.412788361,3.202815294
9497.594383,225.482314,0.412788361,3.202815294
9498.604343,226.4922748,0.412607908,3.202815294
9499.605393,227.4933296,0.412607908,3.202507496
9500.606523,228.4944552,0.412607908,3.202507496
9501.609533,229.4974618,0.412788361,3.202199697
9502.610723,230.4986509,0.412788361,3.202199697
9503.620633,231.5085628,0.412607908,3.202507496
9504.620693,232.5086214,0.412607908,3.201891899
9505.621743,233.5096735,0.412788361,3.201891899
9506.625803,234.513734,0.412607908,3.201891899
9507.626813,235.5147465,0.412607908,3.201891899
9508.627883,236.5158139,0.412607908,3.201891899
9509.628923,237.5168599,0.412607908,3.201584101
9510.629873,238.5178027,0.412607908,3.201276302
9511.632073,239.5200092,0.412788361,3.201276302
9512.632163,240.5200939,0.412607908,3.201276302
9513.635843,241.5237722,3.299148321,2.700225592
9514.636213,242.5241441,3.299148321,2.694070339
9515.638423,243.526358,3.299148321,2.6897614
9516.643293,244.5312243,3.299328804,2.686068296
9517.645363,245.5332927,3.299328804,2.682682753
9518.645453,246.533385,3.299328804,2.679297209
9519.648573,247.5365063,3.299328804,2.67683506
9520.649483,248.537419,3.299148321,2.674065113
9521.650623,249.5385593,2.062317371,2.886119127
9522.652593,250.5405287,2.062136889,2.886426926
9523.654643,251.542571,2.062136889,2.885811329
9524.654773,252.5427038,2.062317371,2.884888172
9525.655753,253.5436808,2.062136889,2.884580374
9526.655813,254.5437412,2.062136889,2.883656979
9527.656803,255.5447325,2.062317371,2.882425785
9528.657883,256.545815,2.062136889,2.882118225
9529.658053,257.5459867,2.062136889,2.88119483
9530.660223,258.5481594,2.061956406,2.880579233
9531.663213,259.5511498,2.062136889,2.879656076
9532.665113,260.5530453,2.062136889,2.878732681
9533.668133,261.5560607,2.062136889,2.878117085
9534.672313,262.5602479,2.062136889,2.877501488
9535.675233,263.5631617,2.062136889,2.876886129
9536.676403,264.5643354,2.062136889,2.875962734
9537.686363,265.5742966,2.062136889,2.875347137
9538.689393,266.5773293,2.062136889,2.875039339
9539.689603,267.5775372,2.062136889,2.874423981
